Partial-Vaccinated,State,Total,Total-Vaccinated,Vaccinated-today,date
389328.0,Meghalaya,463649.0,74321.0,3714.0,2021-05-29
380689.0,Manipur,451025.0,70336.0,6793.0,2021-05-29
212447.0,Puducherry,263594.0,51147.0,3219.0,2021-05-29
17709573.0,Maharashtra,22230988.0,4521415.0,299118.0,2021-05-29
13476249.0,Rajasthan,16554851.0,3078602.0,120412.0,2021-05-28
385589.0,Meghalaya,459870.0,74281.0,4688.0,2021-05-28
260319.0,Mizoram,311404.0,51085.0,2802.0,2021-05-28
210313.0,Nagaland,262233.0,51920.0,702.0,2021-05-28
6139653.0,Odisha,7603679.0,1464026.0,123056.0,2021-05-28
209222.0,Puducherry,260310.0,51088.0,3215.0,2021-05-28
3768228.0,Punjab,4524772.0,756544.0,17576.0,2021-05-28
4577960.0,Telangana,5807345.0,1229385.0,96092.0,2021-05-28
179180.0,Sikkim,238828.0,59648.0,113.0,2021-05-28
6520216.0,Tamil Nadu,8515668.0,1995452.0,257105.0,2021-05-28
17435162.0,Maharashtra,21922332.0,4487170.0,268160.0,2021-05-28
1067115.0,Tripura,1574604.0,507489.0,3025.0,2021-05-28
14243865.0,Uttar Pradesh,17668213.0,3424348.0,302526.0,2021-05-28
2192644.0,Uttarakhand,2875266.0,682622.0,17269.0,2021-05-28
10141025.0,West Bengal,13993316.0,3852291.0,258365.0,2021-05-28
82159.0,Daman and Diu,96177.0,14018.0,3726.0,2021-05-28
107304.0,Andaman and Nicobar Islands,122466.0,15162.0,751.0,2021-05-28
373870.0,Manipur,444143.0,70273.0,5054.0,2021-05-28
112815.0,Ladakh,150093.0,37278.0,5674.0,2021-05-28
8854641.0,Madhya Pradesh,10632301.0,1777660.0,220324.0,2021-05-28
4109417.0,Delhi,5298145.0,1188728.0,31302.0,2021-05-28
7076681.0,Andhra Pradesh,9489427.0,2412746.0,431207.0,2021-05-28
253299.0,Arunachal Pradesh,331507.0,78208.0,1060.0,2021-05-28
3203860.0,Assam,4027267.0,823407.0,44006.0,2021-05-28
8387279.0,Bihar,10151854.0,1764575.0,28491.0,2021-05-28
259802.0,Chandigarh,334628.0,74826.0,4779.0,2021-05-28
5121323.0,Chhattisgarh,6221318.0,1099995.0,8854.0,2021-05-28
72584.0,Dadra and Nagar Haveli,84517.0,11933.0,2447.0,2021-05-28
420108.0,Goa,514993.0,94885.0,5897.0,2021-05-28
12450671.0,Gujarat,16507080.0,4056409.0,208420.0,2021-05-28
1985604.0,Himachal Pradesh,2419146.0,433542.0,13623.0,2021-05-28
2662545.0,Jammu and Kashmir,3204397.0,541852.0,47047.0,2021-05-28
3391607.0,Jharkhand,4084905.0,693298.0,29060.0,2021-05-28
10393587.0,Karnataka,13092355.0,2698768.0,256722.0,2021-05-28
7031368.0,Kerala,9056319.0,2024951.0,151807.0,2021-05-28
24727.0,Lakshadweep,31668.0,6941.0,229.0,2021-05-28
4770090.0,Haryana,5750545.0,980455.0,58310.0,2021-05-28
9887171.0,West Bengal,13729758.0,3842587.0,171687,2021-05-27
78434.0,Daman and Diu,92448.0,14014.0,3331,2021-05-27
2613888.0,Jammu and Kashmir,3155084.0,541196.0,57984,2021-05-27
368847.0,Manipur,439064.0,70217.0,2941,2021-05-27
3365244.0,Jharkhand,4053662.0,688418.0,14991,2021-05-27
10154382.0,Karnataka,12825233.0,2670851.0,224289,2021-05-27
6881455.0,Kerala,8904101.0,2022646.0,113871,2021-05-27
107045.0,Ladakh,144322.0,37277.0,5862,2021-05-27
24487.0,Lakshadweep,31425.0,6938.0,24,2021-05-27
8636598.0,Madhya Pradesh,10408724.0,1772126.0,227898,2021-05-27
17185260.0,Maharashtra,21646047.0,4460787.0,281791,2021-05-27
380832.0,Meghalaya,455068.0,74236.0,5349,2021-05-27
6228601.0,Tamil Nadu,8207581.0,1978980.0,254952,2021-05-27
257533.0,Mizoram,308604.0,51071.0,1431,2021-05-27
209613.0,Nagaland,261511.0,51898.0,776,2021-05-27
6025065.0,Odisha,7479267.0,1454202.0,101048,2021-05-27
206019.0,Puducherry,257055.0,51036.0,2767,2021-05-27
3752653.0,Punjab,4505316.0,752663.0,21923,2021-05-27
13364123.0,Rajasthan,16429435.0,3065312.0,58812,2021-05-27
179072.0,Sikkim,238715.0,59643.0,756,2021-05-27
2175239.0,Uttarakhand,2857400.0,682161.0,18935,2021-05-27
4495509.0,Telangana,5704161.0,1208652.0,42179,2021-05-27
1972050.0,Himachal Pradesh,2405470.0,433420.0,21527,2021-05-27
8358233.0,Bihar,10117956.0,1759723.0,45899,2021-05-27
13951433.0,Uttar Pradesh,17358619.0,3407186.0,275249,2021-05-27
1063836.0,Tripura,1571248.0,507412.0,2749,2021-05-27
106548.0,Andaman and Nicobar Islands,121709.0,15161.0,590,2021-05-27
6646329.0,Andhra Pradesh,9041704.0,2395375.0,569375,2021-05-27
252251.0,Arunachal Pradesh,330440.0,78189.0,1003,2021-05-27
4713611.0,Haryana,5687065.0,973454.0,68854,2021-05-27
3162795.0,Assam,3981993.0,819198.0,45485,2021-05-27
255083.0,Chandigarh,329825.0,74742.0,4414,2021-05-27
5113787.0,Chhattisgarh,6211771.0,1097984.0,3793,2021-05-27
70140.0,Dadra and Nagar Haveli,82070.0,11930.0,2444,2021-05-27
4081179.0,Delhi,5267047.0,1185868.0,39173,2021-05-27
414099.0,Goa,508929.0,94830.0,5745,2021-05-27
12268283.0,Gujarat,16288663.0,4020380.0,191325,2021-05-27
75106.0,Daman and Diu,89115.0,14009.0,3622,2021-05-26
13683978.0,Uttar Pradesh,17077318.0,3393340.0,250612,2021-05-26
1060987.0,Tripura,1568299.0,507312.0,1910,2021-05-26
2156373.0,Uttarakhand,2838290.0,681917.0,8605,2021-05-26
9718255.0,West Bengal,13555397.0,3837142.0,60171,2021-05-26
67699.0,Dadra and Nagar Haveli,79616.0,11917.0,2254,2021-05-26
2554228.0,Jammu and Kashmir,3094819.0,540591.0,42066,2021-05-26
1950539.0,Himachal Pradesh,2383944.0,433405.0,6903,2021-05-26
4646723.0,Haryana,5611915.0,965192.0,48189,2021-05-26
12097201.0,Gujarat,16089605.0,3992404.0,183071,2021-05-26
408310.0,Goa,503102.0,94792.0,5872,2021-05-26
4047234.0,Delhi,5227642.0,1180408.0,34206,2021-05-26
5110785.0,Chhattisgarh,6207552.0,1096767.0,5932,2021-05-26
4477986.0,Telangana,5653875.0,1175889.0,54194,2021-05-26
250185.0,Chandigarh,324892.0,74707.0,1450,2021-05-26
8310988.0,Bihar,10065595.0,1754607.0,72074,2021-05-26
3121530.0,Assam,3935244.0,813714.0,33764,2021-05-26
251257.0,Arunachal Pradesh,329432.0,78175.0,786,2021-05-26
6077616.0,Andhra Pradesh,8461529.0,2383913.0,288902,2021-05-26
105933.0,Andaman and Nicobar Islands,121091.0,15158.0,803,2021-05-26
3350619.0,Jharkhand,4037120.0,686501.0,22921,2021-05-26
9939949.0,Karnataka,12592237.0,2652288.0,172079,2021-05-26
6769141.0,Kerala,8789986.0,2020845.0,30138,2021-05-26
101189.0,Ladakh,138455.0,37266.0,2134,2021-05-26
24446.0,Lakshadweep,31381.0,6935.0,62,2021-05-26
8415029.0,Madhya Pradesh,10178607.0,1763578.0,2023,2021-05-26
16923334.0,Maharashtra,21357019.0,4433685.0,134586,2021-05-26
365796.0,Manipur,435973.0,70177.0,11744,2021-05-26
375505.0,Meghalaya,449715.0,74210.0,3303,2021-05-26
256108.0,Mizoram,307169.0,51061.0,652,2021-05-26
208841.0,Nagaland,260726.0,51885.0,853,2021-05-26
5927554.0,Odisha,7376805.0,1449251.0,48923,2021-05-26
203231.0,Puducherry,254227.0,50996.0,2715,2021-05-26
3732646.0,Punjab,4481306.0,748660.0,29787,2021-05-26
13307749.0,Rajasthan,16367039.0,3059290.0,75420,2021-05-26
178318.0,Sikkim,237959.0,59641.0,1085,2021-05-26
5937641.0,Tamil Nadu,7911989.0,1974348.0,217993,2021-05-26
9656754.0,West Bengal,13492652.0,3835898.0,152066.0,2021-05-25
9770541.0,Karnataka,12412625.0,2642084.0,160096.0,2021-05-25
105124.0,Andaman and Nicobar Islands,120282.0,15158.0,673.0,2021-05-25
3704777.0,Punjab,4449190.0,744413.0,23296.0,2021-05-25
354051.0,Manipur,424213.0,70162.0,3219.0,2021-05-25
372072.0,Meghalaya,446278.0,74206.0,5585.0,2021-05-25
255455.0,Mizoram,306514.0,51059.0,1396.0,2021-05-25
207870.0,Nagaland,259741.0,51871.0,6340.0,2021-05-25
5877676.0,Odisha,7326713.0,1449037.0,95409.0,2021-05-25
200518.0,Puducherry,251483.0,50965.0,2529.0,2021-05-25
13236341.0,Rajasthan,16287498.0,3051157.0,96863.0,2021-05-25
5791214.0,Andhra Pradesh,8166344.0,2375130.0,137153.0,2021-05-25
177233.0,Sikkim,236874.0,59641.0,1279.0,2021-05-25
5690314.0,Tamil Nadu,7661549.0,1971235.0,171964.0,2021-05-25
4462814.0,Telangana,5589803.0,1126989.0,51775.0,2021-05-25
1058834.0,Tripura,1566076.0,507242.0,4897.0,2021-05-25
13439739.0,Uttar Pradesh,16819753.0,3380014.0,267509.0,2021-05-25
71487.0,Daman and Diu,85491.0,14004.0,3543.0,2021-05-25
16796114.0,Maharashtra,21218648.0,4422534.0,194627.0,2021-05-25
8412895.0,Madhya Pradesh,10176375.0,1763480.0,5325.0,2021-05-25
24384.0,Lakshadweep,31319.0,6935.0,31.0,2021-05-25
99029.0,Ladakh,136295.0,37266.0,2226.0,2021-05-25
250439.0,Arunachal Pradesh,328603.0,78164.0,1430.0,2021-05-25
3091356.0,Assam,3899916.0,808560.0,67309.0,2021-05-25
8240378.0,Bihar,9988332.0,1747954.0,115170.0,2021-05-25
248749.0,Chandigarh,323442.0,74693.0,2935.0,2021-05-25
5105825.0,Chhattisgarh,6201085.0,1095260.0,5046.0,2021-05-25
65429.0,Dadra and Nagar Haveli,77345.0,11916.0,2433.0,2021-05-25
4016462.0,Delhi,5193421.0,1176959.0,43953.0,2021-05-25
402428.0,Goa,497181.0,94753.0,5648.0,2021-05-25
11931871.0,Gujarat,15900599.0,3968728.0,188574.0,2021-05-25
4597934.0,Haryana,5559017.0,961083.0,66103.0,2021-05-25
1943660.0,Himachal Pradesh,2377024.0,433364.0,18632.0,2021-05-25
2510207.0,Jammu and Kashmir,3050429.0,540222.0,37610.0,2021-05-25
3328296.0,Jharkhand,4012657.0,684361.0,37684.0,2021-05-25
6738756.0,Kerala,8759511.0,2020755.0,55669.0,2021-05-25
2147806.0,Uttarakhand,2829587.0,681781.0,21584.0,2021-05-25
9506821.0,West Bengal,13334204.0,3827383.0,187493.0,2021-05-24
67947.0,Daman and Diu,81948.0,14001.0,3148.0,2021-05-24
11761583.0,Gujarat,15704348.0,3942765.0,181524.0,2021-05-24
24344.0,Lakshadweep,31277.0,6933.0,105.0,2021-05-24
6683008.0,Kerala,8703636.0,2020628.0,53350.0,2021-05-24
9612845.0,Karnataka,12245548.0,2632703.0,150399.0,2021-05-24
3291812.0,Jharkhand,3973018.0,681206.0,49083.0,2021-05-24
2470849.0,Jammu and Kashmir,3010302.0,539453.0,34722.0,2021-05-24
1925094.0,Himachal Pradesh,2358360.0,433266.0,21575.0,2021-05-24
4532711.0,Haryana,5488326.0,955615.0,91501.0,2021-05-24
396609.0,Goa,491327.0,94718.0,5709.0,2021-05-24
3982668.0,Delhi,5149102.0,1166434.0,54475.0,2021-05-24
62998.0,Dadra and Nagar Haveli,74912.0,11914.0,2778.0,2021-05-24
5102041.0,Chhattisgarh,6195610.0,1093569.0,6356.0,2021-05-24
245841.0,Chandigarh,320496.0,74655.0,5056.0,2021-05-24
8126352.0,Bihar,9866976.0,1740624.0,180660.0,2021-05-24
3034072.0,Assam,3830285.0,796213.0,75042.0,2021-05-24
248988.0,Arunachal Pradesh,327082.0,78094.0,2961.0,2021-05-24
104439.0,Andaman and Nicobar Islands,119595.0,15156.0,447.0,2021-05-24
96803.0,Ladakh,134068.0,37265.0,1929.0,2021-05-24
5657995.0,Andhra Pradesh,8024718.0,2366723.0,104772.0,2021-05-24
8407261.0,Madhya Pradesh,10169763.0,1762502.0,215742.0,2021-05-24
3686610.0,Punjab,4422727.0,736117.0,24127.0,2021-05-24
16609665.0,Maharashtra,21017887.0,4408222.0,249148.0,2021-05-24
2126366.0,Uttarakhand,2807770.0,681404.0,23743.0,2021-05-24
13182148.0,Uttar Pradesh,16545773.0,3363625.0,282132.0,2021-05-24
1053533.0,Tripura,1560658.0,507125.0,6013.0,2021-05-24
4454488.0,Telangana,5530380.0,1075892.0,2650.0,2021-05-24
175956.0,Sikkim,235593.0,59637.0,1291.0,2021-05-24
13146017.0,Rajasthan,16186104.0,3040087.0,146470.0,2021-05-24
5507425.0,Tamil Nadu,7474454.0,1967029.0,77075.0,2021-05-24
197993.0,Puducherry,248922.0,50929.0,2775.0,2021-05-24
5783351.0,Odisha,7229151.0,1445800.0,111349.0,2021-05-24
201530.0,Nagaland,253389.0,51859.0,5872.0,2021-05-24
253889.0,Mizoram,304935.0,51046.0,1749.0,2021-05-24
366498.0,Meghalaya,440677.0,74179.0,5044.0,2021-05-24
350862.0,Manipur,420969.0,70107.0,7170.0,2021-05-24
8197104.0,Madhya Pradesh,9951909.0,1754805.0,170299,2021-05-23
195225.0,Puducherry,246119.0,50894.0,1473,2021-05-23
16372619.0,Maharashtra,20764307.0,4391688.0,40725,2021-05-23
343723.0,Manipur,413789.0,70066.0,3,2021-05-23
361425.0,Meghalaya,435578.0,74153.0,994,2021-05-23
252200.0,Mizoram,303183.0,50983.0,0,2021-05-23
195663.0,Nagaland,247518.0,51855.0,168,2021-05-23
5675546.0,Odisha,7116956.0,1441410.0,13413,2021-05-23
2102721.0,Uttarakhand,2783836.0,681115.0,10882,2021-05-23
3664829.0,Punjab,4395456.0,730627.0,22981,2021-05-23
13005682.0,Rajasthan,16036022.0,3030340.0,90229,2021-05-23
174666.0,Sikkim,234303.0,59637.0,0,2021-05-23
5428460.0,Tamil Nadu,7391558.0,1963098.0,10691,2021-05-23
4453840.0,Telangana,5527536.0,1073696.0,701,2021-05-23
1047297.0,Tripura,1554306.0,507009.0,2467,2021-05-23
12912206.0,Uttar Pradesh,16257576.0,3345370.0,5290,2021-05-23
94879.0,Ladakh,132138.0,37259.0,0,2021-05-23
24029.0,Lakshadweep,30955.0,6926.0,527,2021-05-23
103988.0,Andaman and Nicobar Islands,119144.0,15156.0,378,2021-05-23
6629730.0,Kerala,8650242.0,2020512.0,5948,2021-05-23
9468998.0,Karnataka,12090132.0,2621134.0,62863,2021-05-23
64800.0,Daman and Diu,78799.0,13999.0,2323,2021-05-23
5565733.0,Andhra Pradesh,7916378.0,2350645.0,3141,2021-05-23
245978.0,Arunachal Pradesh,324050.0,78072.0,786,2021-05-23
2972649.0,Assam,3753634.0,780985.0,35956,2021-05-23
7946125.0,Bihar,9680320.0,1734195.0,153327,2021-05-23
240804.0,Chandigarh,315428.0,74624.0,3086,2021-05-23
5097012.0,Chhattisgarh,6188736.0,1091724.0,4556,2021-05-23
60222.0,Dadra and Nagar Haveli,72133.0,11911.0,2329,2021-05-23
3941971.0,Delhi,5094052.0,1152081.0,4717,2021-05-23
390888.0,Goa,485580.0,94692.0,1543,2021-05-23
11597065.0,Gujarat,15517112.0,3920047.0,101417,2021-05-23
4440938.0,Haryana,5391897.0,950959.0,25459,2021-05-23
1903536.0,Himachal Pradesh,2336775.0,433239.0,2181,2021-05-23
2435205.0,Jammu and Kashmir,2973267.0,538062.0,14996,2021-05-23
3243983.0,Jharkhand,3922615.0,678632.0,43972,2021-05-23
9329037.0,West Bengal,13144491.0,3815454.0,53886,2021-05-23
2091853.0,Uttarakhand,2772880.0,681027.0,13618,2021-05-22
12905379.0,Uttar Pradesh,16250125.0,3344746.0,210978,2021-05-22
5660062.0,Odisha,7101313.0,1441251.0,84112,2021-05-22
8027754.0,Madhya Pradesh,9780872.0,1753118.0,143935,2021-05-22
16334069.0,Maharashtra,20721925.0,4387856.0,122060,2021-05-22
343712.0,Manipur,413778.0,70066.0,3724,2021-05-22
360219.0,Meghalaya,434372.0,74153.0,4464,2021-05-22
252200.0,Mizoram,303183.0,50983.0,0,2021-05-22
195495.0,Nagaland,247350.0,51855.0,102,2021-05-22
193758.0,Puducherry,244618.0,50860.0,2301,2021-05-22
94806.0,Ladakh,132065.0,37259.0,1577,2021-05-22
3643665.0,Punjab,4370081.0,726416.0,51534,2021-05-22
12918452.0,Rajasthan,15944507.0,3026055.0,122037,2021-05-22
174666.0,Sikkim,234303.0,59637.0,1585,2021-05-22
5414511.0,Tamil Nadu,7376373.0,1961862.0,44767,2021-05-22
4453428.0,Telangana,5526809.0,1073381.0,2665,2021-05-22
1044553.0,Tripura,1551548.0,506995.0,16069,2021-05-22
23106.0,Lakshadweep,30027.0,6921.0,467,2021-05-22
6623770.0,Kerala,8644286.0,2020516.0,29301,2021-05-22
103605.0,Andaman and Nicobar Islands,118761.0,15156.0,809,2021-05-22
57893.0,Dadra and Nagar Haveli,69803.0,11910.0,3232,2021-05-22
5564391.0,Andhra Pradesh,7912387.0,2347996.0,17198,2021-05-22
245155.0,Arunachal Pradesh,323227.0,78072.0,1823,2021-05-22
2938534.0,Assam,3716057.0,777523.0,48749,2021-05-22
7792418.0,Bihar,9521985.0,1729567.0,53048,2021-05-22
237720.0,Chandigarh,312342.0,74622.0,5864,2021-05-22
5092759.0,Chhattisgarh,6183544.0,1090785.0,7266,2021-05-22
3937526.0,Delhi,5089360.0,1151834.0,64316,2021-05-22
9407949.0,Karnataka,12024601.0,2616652.0,110254,2021-05-22
389264.0,Goa,483932.0,94668.0,8485,2021-05-22
11511819.0,Gujarat,15409941.0,3898122.0,118919,2021-05-22
4411859.0,Haryana,5357673.0,945814.0,61940,2021-05-22
1901363.0,Himachal Pradesh,2334590.0,433227.0,11508,2021-05-22
2418186.0,Jammu and Kashmir,2955599.0,537413.0,34432,2021-05-22
3200833.0,Jharkhand,3877535.0,676702.0,36092,2021-05-22
9274023.0,West Bengal,13089001.0,3814978.0,81549,2021-05-22
62477.0,Daman and Diu,76476.0,13999.0,3018,2021-05-22
2078139.0,Uttarakhand,2759084.0,680945.0,14925,2021-05-21
191439.0,Puducherry,242269.0,50830.0,2266,2021-05-21
7890679.0,Madhya Pradesh,9633951.0,1743272.0,96942,2021-05-21
16228107.0,Maharashtra,20594480.0,4366373.0,120359,2021-05-21
339942.0,Manipur,409970.0,70028.0,6639,2021-05-21
355604.0,Meghalaya,429754.0,74150.0,5633,2021-05-21
252199.0,Mizoram,303182.0,50983.0,1956,2021-05-21
195395.0,Nagaland,247248.0,51853.0,562,2021-05-21
5579335.0,Odisha,7016023.0,1436688.0,49830,2021-05-21
3594993.0,Punjab,4315504.0,720511.0,35466,2021-05-21
93074.0,Ladakh,130333.0,37259.0,1967,2021-05-21
12802928.0,Rajasthan,15819046.0,3016118.0,106879,2021-05-21
173083.0,Sikkim,232718.0,59635.0,1737,2021-05-21
5366890.0,Tamil Nadu,7324578.0,1957688.0,36463,2021-05-21
4453036.0,Telangana,5523983.0,1070947.0,636,2021-05-21
1028249.0,Tripura,1535202.0,506953.0,7358,2021-05-21
12704173.0,Uttar Pradesh,16034055.0,3329882.0,213112,2021-05-21
9202281.0,West Bengal,13005642.0,3803361.0,70508,2021-05-21
22620.0,Lakshadweep,29532.0,6912.0,378,2021-05-21
59459.0,Daman and Diu,73458.0,13999.0,3455,2021-05-21
6594484.0,Kerala,8614955.0,2020471.0,15453,2021-05-21
54662.0,Dadra and Nagar Haveli,66570.0,11908.0,2953,2021-05-21
9307704.0,Karnataka,11909375.0,2601671.0,101070,2021-05-21
5553155.0,Andhra Pradesh,7893553.0,2340398.0,30376,2021-05-21
243375.0,Arunachal Pradesh,321367.0,77992.0,3147,2021-05-21
2898356.0,Assam,3665677.0,767321.0,44082,2021-05-21
7740229.0,Bihar,9461805.0,1721576.0,91536,2021-05-21
231985.0,Chandigarh,306407.0,74422.0,4304,2021-05-21
5086605.0,Chhattisgarh,6175698.0,1089093.0,6271,2021-05-21
102795.0,Andaman and Nicobar Islands,117950.0,15155.0,711,2021-05-21
3891570.0,Delhi,5023830.0,1132260.0,49929,2021-05-21
11411337.0,Gujarat,15283762.0,3872425.0,98348,2021-05-21
4347428.0,Haryana,5285929.0,938501.0,74373,2021-05-21
1889844.0,Himachal Pradesh,2323021.0,433177.0,18803,2021-05-21
2383345.0,Jammu and Kashmir,2919084.0,535739.0,12824,2021-05-21
380741.0,Goa,475385.0,94644.0,8622,2021-05-21
3165104.0,Jharkhand,3840095.0,674991.0,47295,2021-05-21
3849484.0,Delhi,4972927.0,1123443.0,77581,2021-05-20
3118200.0,Jharkhand,3791168.0,672968.0,46024,2021-05-20
2370453.0,Jammu and Kashmir,2905453.0,535000.0,14404,2021-05-20
1871031.0,Himachal Pradesh,2304113.0,433082.0,22863,2021-05-20
4267171.0,Haryana,5198818.0,931647.0,73771,2021-05-20
11322050.0,Gujarat,15178758.0,3856708.0,88375,2021-05-20
371961.0,Goa,466522.0,94561.0,6488,2021-05-20
227748.0,Chandigarh,302065.0,74317.0,3743,2021-05-20
51709.0,Dadra and Nagar Haveli,63617.0,11908.0,2723,2021-05-20
5081726.0,Chhattisgarh,6169020.0,1087294.0,6224,2021-05-20
7649684.0,Bihar,9364319.0,1714635.0,115850,2021-05-20
2859912.0,Assam,3620350.0,760438.0,49772,2021-05-20
240168.0,Arunachal Pradesh,318150.0,77982.0,4706,2021-05-20
5540108.0,Andhra Pradesh,7858242.0,2318134.0,19846,2021-05-20
6579668.0,Kerala,8599407.0,2019739.0,8081,2021-05-20
102027.0,Andaman and Nicobar Islands,117180.0,15153.0,717,2021-05-20
9228494.0,Karnataka,11800829.0,2572335.0,79552,2021-05-20
194835.0,Nagaland,246683.0,51848.0,992,2021-05-20
91064.0,Ladakh,128323.0,37259.0,1342,2021-05-20
3561644.0,Punjab,4277807.0,716163.0,36598,2021-05-20
56002.0,Daman and Diu,70001.0,13999.0,4091,2021-05-20
1020857.0,Tripura,1527785.0,506928.0,6919,2021-05-20
4452572.0,Telangana,5523167.0,1070595.0,3234,2021-05-20
5328713.0,Tamil Nadu,7281385.0,1952672.0,35075,2021-05-20
171357.0,Sikkim,230980.0,59623.0,1870,2021-05-20
12703604.0,Rajasthan,15709931.0,3006327.0,82591,2021-05-20
189131.0,Puducherry,239946.0,50815.0,2574,2021-05-20
22167.0,Lakshadweep,29039.0,6872.0,64,2021-05-20
5532870.0,Odisha,6965104.0,1432234.0,57515,2021-05-20
250250.0,Mizoram,301229.0,50979.0,3654,2021-05-20
349885.0,Meghalaya,424013.0,74128.0,4664,2021-05-20
333308.0,Manipur,403292.0,69984.0,3780,2021-05-20
16125493.0,Maharashtra,20469090.0,4343597.0,156299,2021-05-20
7798981.0,Madhya Pradesh,9534535.0,1735554.0,125810,2021-05-20
9145955.0,West Bengal,12933777.0,3787822.0,63046,2021-05-20
12501172.0,Uttar Pradesh,15815757.0,3314585.0,190685,2021-05-20
2063198.0,Uttarakhand,2744103.0,680905.0,16546,2021-05-20
7678925.0,Madhya Pradesh,9405542.0,1726617.0,138468,2021-05-19
329532.0,Manipur,399475.0,69943.0,8399,2021-05-19
345160.0,Meghalaya,419281.0,74121.0,3649,2021-05-19
246598.0,Mizoram,297576.0,50978.0,3277,2021-05-19
193820.0,Nagaland,245648.0,51828.0,2012,2021-05-19
5478370.0,Odisha,6905443.0,1427073.0,72052,2021-05-19
186539.0,Puducherry,237296.0,50757.0,924,2021-05-19
3526147.0,Punjab,4239354.0,713207.0,20217,2021-05-19
12624961.0,Rajasthan,15625438.0,3000477.0,76574,2021-05-19
169488.0,Sikkim,229107.0,59619.0,1485,2021-05-19
5292027.0,Tamil Nadu,7238986.0,1946959.0,35991,2021-05-19
4451824.0,Telangana,5519773.0,1067949.0,2911,2021-05-19
1013813.0,Tripura,1520712.0,506899.0,8341,2021-05-19
12319537.0,Uttar Pradesh,15621166.0,3301629.0,180218,2021-05-19
2046650.0,Uttarakhand,2727448.0,680798.0,12238,2021-05-19
9095356.0,West Bengal,12869283.0,3773927.0,62091,2021-05-19
16000236.0,Maharashtra,20305921.0,4305685.0,100925,2021-05-19
101277.0,Andaman and Nicobar Islands,116427.0,15150.0,503,2021-05-19
5529872.0,Andhra Pradesh,7835404.0,2305532.0,30581,2021-05-19
89715.0,Ladakh,126974.0,37259.0,1226,2021-05-19
235462.0,Arunachal Pradesh,313429.0,77967.0,5175,2021-05-19
2815640.0,Assam,3569472.0,753832.0,36155,2021-05-19
7533234.0,Bihar,9244503.0,1711269.0,48944,2021-05-19
224068.0,Chandigarh,298281.0,74213.0,3767,2021-05-19
5077038.0,Chhattisgarh,6162226.0,1085188.0,5874,2021-05-19
48988.0,Dadra and Nagar Haveli,60894.0,11906.0,1390,2021-05-19
3791772.0,Delhi,4893993.0,1102221.0,68703,2021-05-19
365111.0,Goa,459632.0,94521.0,7011,2021-05-19
11244920.0,Gujarat,15087757.0,3842837.0,1414,2021-05-19
4191994.0,Haryana,5118705.0,926711.0,47239,2021-05-19
1848161.0,Himachal Pradesh,2281222.0,433061.0,15691,2021-05-19
2356090.0,Jammu and Kashmir,2890348.0,534258.0,6770,2021-05-19
3072388.0,Jharkhand,3743211.0,670823.0,49052,2021-05-19
9162909.0,Karnataka,11714719.0,2551810.0,80621,2021-05-19
6571984.0,Kerala,8591102.0,2019118.0,16553,2021-05-19
22086.0,Lakshadweep,28943.0,6857.0,92,2021-05-19
51914.0,Daman and Diu,65909.0,13995.0,1546,2021-05-19
21866.0,Lakshadweep,28703.0,6837.0,242,2021-05-18
100773.0,Andaman and Nicobar Islands,115911.0,15138.0,188,2021-05-18
15923242.0,Maharashtra,20201111.0,4277869.0,104544,2021-05-18
321100.0,Manipur,390976.0,69876.0,4859,2021-05-18
341428.0,Meghalaya,415533.0,74105.0,4901,2021-05-18
243325.0,Mizoram,294300.0,50975.0,2623,2021-05-18
191742.0,Nagaland,243561.0,51819.0,5379,2021-05-18
5410278.0,Odisha,6830272.0,1419994.0,104721,2021-05-18
185565.0,Puducherry,236280.0,50715.0,872,2021-05-18
3506609.0,Punjab,4218012.0,711403.0,6797,2021-05-18
12550082.0,Rajasthan,15544817.0,2994735.0,126228,2021-05-18
168003.0,Sikkim,227622.0,59619.0,731,2021-05-18
5255610.0,Tamil Nadu,7194563.0,1938953.0,39509,2021-05-18
4451311.0,Telangana,5516590.0,1065279.0,2002,2021-05-18
1005122.0,Tripura,1512008.0,506886.0,9676,2021-05-18
12144409.0,Uttar Pradesh,15436461.0,3292052.0,207661,2021-05-18
2034375.0,Uttarakhand,2715141.0,680766.0,23155,2021-05-18
7551243.0,Madhya Pradesh,9264811.0,1713568.0,5319,2021-05-18
50368.0,Daman and Diu,64361.0,13993.0,439,2021-05-18
88488.0,Ladakh,125747.0,37259.0,971,2021-05-18
3729586.0,Delhi,4824666.0,1095080.0,105644,2021-05-18
230286.0,Arunachal Pradesh,308245.0,77959.0,5518,2021-05-18
2782676.0,Assam,3531930.0,749254.0,58542,2021-05-18
7483076.0,Bihar,9188143.0,1705067.0,73346,2021-05-18
220312.0,Chandigarh,294430.0,74118.0,3754,2021-05-18
5072140.0,Chhattisgarh,6155825.0,1083685.0,5544,2021-05-18
47599.0,Dadra and Nagar Haveli,59504.0,11905.0,0,2021-05-18
357502.0,Goa,451943.0,94441.0,6103,2021-05-18
6556628.0,Kerala,8573567.0,2016939.0,52949,2021-05-18
11243561.0,Gujarat,15086347.0,3842786.0,325,2021-05-18
4140970.0,Haryana,5065275.0,924305.0,60997,2021-05-18
1832502.0,Himachal Pradesh,2265500.0,432998.0,21037,2021-05-18
2348544.0,Jammu and Kashmir,2882672.0,534128.0,12419,2021-05-18
